annual_inc,home_ownership,int_rate
60000,RENT,.1099
74000,MORTGAGE,.0789
65000,MORTGAGE,.1333
60000,OWN,.0789
58000,MORTGAGE,.1465
62000,MORTGAGE,.1333
34000,RENT,.1269
125000,RENT,.0999
107000,MORTGAGE,.0639
52000,MORTGAGE,.0593
93028,MORTGAGE,.0789
112000,MORTGAGE,.1465
222000,MORTGAGE,.1561
25000,MORTGAGE,.1399
90000,MORTGAGE,.0789
65000,MORTGAGE,.0789
101000,MORTGAGE,.1333
50000,RENT,.1333
69517,RENT,.1153
47914,OWN,.1099
60000,RENT,.1399
40000,MORTGAGE,.1153
90000,MORTGAGE,.0999
135000,OWN,.0999
50000,OWN,.1333
175000,MORTGAGE,.1465
65000,MORTGAGE,.1229
60000,RENT,.0999
74000,RENT,.1825
75000,MORTGAGE,.0593
72000,RENT,.1757
55000,MORTGAGE,.0818
40000,RENT,.2299
58288,RENT,.1333
48000,MORTGAGE,.1333
112000,RENT,.1099
40800,RENT,.1333
150000,MORTGAGE,.0639
98000,MORTGAGE,.0789
50000,MORTGAGE,.0789
45000,RENT,.1465
37000,OWN,.0999
105000,RENT,.1229
60000,MORTGAGE,.0692
56510,OWN,.1099
90000,MORTGAGE,.1699
21000,RENT,.1655
41000,RENT,.1153
35360,MORTGAGE,.1229
70000,RENT,.0668
48000,RENT,.1825
30000,OWN,.1269
45000,MORTGAGE,.1465
60000,MORTGAGE,.1333
96000,OWN,.0692
83000,MORTGAGE,.0789
18000,RENT,.0789
50000,MORTGAGE,.1825
175000,MORTGAGE,.1153
48000,MORTGAGE,.0999
56000,MORTGAGE,.2399
62000,MORTGAGE,.0668
28000,MORTGAGE,.1229
156000,MORTGAGE,.0692
100000,MORTGAGE,.2049
115000,MORTGAGE,.1825
80000,RENT,.1561
64000,RENT,.0789
30000,RENT,.1229
24000,RENT,.1229
104000,RENT,.0639
61000,OWN,.1786
39500,MORTGAGE,.1884
97000,MORTGAGE,.1153
80000,OWN,.0789
65000,OWN,.1153
55000,OWN,.2499
19200,RENT,.1399
75000,RENT,.1229
150000,MORTGAGE,.0639
43000,OWN,.1153
106600,RENT,.0639
100000,MORTGAGE,.1561
70000,RENT,.1229
35500,OWN,.0917
78000,RENT,.0999
75000,RENT,.0639
44000,RENT,.1655
132000,RENT,.0818
74873,MORTGAGE,.1269
48900,RENT,.0692
48000,MORTGAGE,.1786
81000,MORTGAGE,.0692
67000,RENT,.1699
60938,RENT,.0668
36706,RENT,.1561
65000,RENT,.1655
70000,OWN,.0789
81000,RENT,.0917
160000,RENT,.0639
130000,MORTGAGE,.1099
85000,MORTGAGE,.1465
130000,OWN,.1229
350000,RENT,.0917
80000,MORTGAGE,.0639
53251,OWN,.1269
40000,RENT,.1561
72113.6,RENT,.0999
33924.48,RENT,.0593
92000,OWN,.2399
150000,RENT,.0818
360000,MORTGAGE,.0789
120000,RENT,.1399
34000,RENT,.1561
101957,MORTGAGE,.1269
35100,RENT,.1655
85000,MORTGAGE,.1269
120000,MORTGAGE,.1153
64000,MORTGAGE,.1399
155000,MORTGAGE,.0789
55000,MORTGAGE,.0668
70000,MORTGAGE,.0818
110000,MORTGAGE,.1269
33176,MORTGAGE,.0668
90000,OWN,.0818
62000,RENT,.0999
106000,MORTGAGE,.0917
20880,MORTGAGE,.1229
116302,MORTGAGE,.0593
150000,MORTGAGE,.1399
88000,OWN,.1399
60000,RENT,.1229
30000,RENT,.1655
76000,RENT,.1269
33300,RENT,.1465
89200,MORTGAGE,.1465
55000,OWN,.1333
73147,RENT,.1399
65000,RENT,.1153
58404,RENT,.1333
48000,RENT,.1399
25000,RENT,.0917
35000,RENT,.1229
59000,RENT,.0692
24000,RENT,.0639
50960,MORTGAGE,.1269
70000,MORTGAGE,.2049
100000,MORTGAGE,.0639
70000,MORTGAGE,.0917
31500,RENT,.1333
70000,MORTGAGE,.0917
108979,RENT,.1229
21000,RENT,.1884
123000,MORTGAGE,.0917
170000,MORTGAGE,.0593
95000,MORTGAGE,.1884
160000,MORTGAGE,.0999
33000,MORTGAGE,.1884
85000,RENT,.0668
145000,RENT,.1153
150000,MORTGAGE,.2557
60000,MORTGAGE,.0789
65000,MORTGAGE,.0639
50000,MORTGAGE,.1153
54000,MORTGAGE,.0917
27500,RENT,.1099
80000,MORTGAGE,.1825
40000,RENT,.0789
62079,MORTGAGE,.2167
42000,OWN,.1952
110000,MORTGAGE,.0692
90000,MORTGAGE,.0668
56000,RENT,.0818
24000,RENT,.1399
90000,OWN,.0692
61000,MORTGAGE,.0917
44000,RENT,.1884
43000,MORTGAGE,.1757
175000,RENT,.0789
80000,MORTGAGE,.0789
72000,MORTGAGE,.0789
40000,MORTGAGE,.1229
50000,RENT,.0789
100000,MORTGAGE,.1099
69800,MORTGAGE,.0917
86000,MORTGAGE,.1269
65000,RENT,.1229
82000,OWN,.0789
132000,RENT,.1153
50000,RENT,.1229
82500,MORTGAGE,.1655
28000,RENT,.1269
72450,MORTGAGE,.1825
63500,RENT,.1099
50500,RENT,.2049
45000,RENT,.0668
89000,MORTGAGE,.0818
56000,OWN,.0999
38000,RENT,.1333
24000,RENT,.2399
150000,RENT,.1099
52500,RENT,.1269
83400,MORTGAGE,.0789
150000,MORTGAGE,.0639
27000,RENT,.1229
42000,RENT,.1333
110000,RENT,.0692
141000,MORTGAGE,.1153
52000,MORTGAGE,.0999
130000,RENT,.0639
81000,MORTGAGE,.1153
25000,MORTGAGE,.1333
85000,MORTGAGE,.1825
23000,MORTGAGE,.0789
55000,RENT,.1699
45000,RENT,.0668
92000,MORTGAGE,.1465
73000,RENT,.1153
52000,RENT,.0999
45000,MORTGAGE,.0999
27660,RENT,.1153
149000,MORTGAGE,.0789
63000,RENT,.1333
49500,MORTGAGE,.1269
149000,MORTGAGE,.1399
45000,RENT,.1561
250000,MORTGAGE,.0789
40000,RENT,.1099
100000,OWN,.1153
45000,RENT,.0668
160000,RENT,.1153
53000,MORTGAGE,.1699
200000,MORTGAGE,.0818
63000,MORTGAGE,.1153
21990,MORTGAGE,.1757
71000,RENT,.1269
63485,RENT,.1153
50000,RENT,.1399
85000,RENT,.0789
1900000,OWN,.0692
74000,MORTGAGE,.0692
80000,MORTGAGE,.0917
110000,MORTGAGE,.1333
230000,MORTGAGE,.0789
38000,MORTGAGE,.0692
35000,RENT,.1399
105000,MORTGAGE,.0639
27000,RENT,.1465
90000,MORTGAGE,.0917
38000,MORTGAGE,.1699
200000,MORTGAGE,.0917
52000,MORTGAGE,.1333
33000,RENT,.0789
175000,RENT,.0789
70000,MORTGAGE,.0818
160000,RENT,.0692
90000,RENT,.0818
102000,MORTGAGE,.0818
87000,MORTGAGE,.0917
55800,RENT,.0789
61000,MORTGAGE,.0818
119600,MORTGAGE,.1333
32000,OWN,.2167
36000,RENT,.1333
67500,RENT,.1269
95000,MORTGAGE,.1561
40000,RENT,.0917
100000,RENT,.0999
95000,RENT,.1399
25000,MORTGAGE,.1655
160000,MORTGAGE,.1229
125000,MORTGAGE,.1269
30000,RENT,.0818
69000,RENT,.2167
32640,RENT,.1229
26000,RENT,.1561
65000,RENT,.1333
120000,MORTGAGE,.0593
52401,OWN,.0917
60000,RENT,.0789
38000,MORTGAGE,.1229
125000,RENT,.1099
64000,RENT,.1561
54000,MORTGAGE,.0917
50000,RENT,.1786
110000,RENT,.0692
81000,MORTGAGE,.1333
70000,OWN,0.245
90000,MORTGAGE,.1229
150000,MORTGAGE,.1153
200000,MORTGAGE,.1099
33000,RENT,.1099
61000,MORTGAGE,.0692
135000,MORTGAGE,.1229
130000,MORTGAGE,.1269
97000,OWN,.1099
58000,RENT,.2049
145000,MORTGAGE,.1099
33000,RENT,.1465
48465,MORTGAGE,.1561
165000,MORTGAGE,.0789
92000,MORTGAGE,.1757
60000,RENT,.1465
54500,RENT,.1952
76000,MORTGAGE,.0917
110000,MORTGAGE,.0692
144500,OWN,0.258
90000,RENT,.0999
22000,RENT,.1269
62400,RENT,.2049
92000,MORTGAGE,.0917
62000,MORTGAGE,0.258
75000,MORTGAGE,.0692
78000,MORTGAGE,.1561
60000,RENT,.1153
17060.55,RENT,.1465
130000,MORTGAGE,.1465
79000,RENT,.0789
79000,RENT,.1099
50000,MORTGAGE,.1269
120000,MORTGAGE,0.258
54000,MORTGAGE,.0692
90900,MORTGAGE,0.258
31500,RENT,.1786
50000,RENT,.1757
58574.07,MORTGAGE,.1229
150000,MORTGAGE,.0999
65000,RENT,.0917
125000,RENT,.0917
33000,RENT,.1465
56000,MORTGAGE,.1699
58000,RENT,.1099
44100,RENT,.0789
80000,MORTGAGE,.1269
90000,RENT,.0917
90000,MORTGAGE,.0999
75000,RENT,.0818
50000,RENT,.1269
145000,RENT,.0668
52000,RENT,.1229
80898.08,MORTGAGE,.1229
80000,MORTGAGE,.1561
30000,RENT,.0789
38000,MORTGAGE,.0818
130000,MORTGAGE,.0668
212916,MORTGAGE,.0639
63000,RENT,.1786
42000,RENT,.0789
102500,OWN,.0818
37000,RENT,.1099
46000,MORTGAGE,.2583
63000,MORTGAGE,.1699
55000,RENT,.1465
139911,MORTGAGE,.0789
42000,RENT,.1825
60000,MORTGAGE,.1153
95000,MORTGAGE,.0917
40000,MORTGAGE,.0789
75300,MORTGAGE,.0639
92000,RENT,.0789
275000,RENT,.0789
121000,MORTGAGE,.0789
23000,RENT,.1757
90000,MORTGAGE,.0789
120000,MORTGAGE,.1153
55000,MORTGAGE,.1465
35860,RENT,.0692
57000,OWN,.0668
42000,RENT,.1399
218000,MORTGAGE,.0789
75000,MORTGAGE,.0639
38000,MORTGAGE,.0789
70000,RENT,.1561
75000,MORTGAGE,.1099
68000,RENT,.1333
76000,MORTGAGE,.1153
78000,MORTGAGE,.1465
180000,MORTGAGE,.1399
59000,OWN,.1269
106000,MORTGAGE,.0917
68000,RENT,.0999
20000,RENT,.1561
125000,RENT,.0917
43000,RENT,.1825
55000,MORTGAGE,.1099
62250,MORTGAGE,.1825
66000,RENT,.1333
101036.88,MORTGAGE,.0917
72000,RENT,.1099
42148,MORTGAGE,.1399
55000,RENT,.1229
48103,MORTGAGE,.1884
46550,RENT,.1333
146000,RENT,.1153
42000,RENT,.1757
47000,RENT,.0818
72000,MORTGAGE,.1099
36000,RENT,.1465
65327,MORTGAGE,.1229
98000,MORTGAGE,.1465
240000,MORTGAGE,.0692
56500,MORTGAGE,.1333
69000,RENT,.1952
111000,MORTGAGE,.1229
50000,MORTGAGE,.1655
60000,OWN,.0917
54000,MORTGAGE,.0917
37000,RENT,.1699
90000,RENT,.0999
48000,MORTGAGE,.0999
93000,MORTGAGE,.1561
13393.04,OWN,.1825
28000,RENT,.0692
65000,MORTGAGE,.0593
58800,OWN,.0692
35000,MORTGAGE,.1399
18000,RENT,.1399
104000,RENT,.0789
90000,OWN,.1561
45000,MORTGAGE,.2299
90000,MORTGAGE,.0999
95000,MORTGAGE,.1561
53500,MORTGAGE,.1099
150000,MORTGAGE,.1153
50000,RENT,.1269
55000,RENT,.1655
120000,RENT,.0692
28000,MORTGAGE,.0692
55000,RENT,.0593
53800,MORTGAGE,.1333
61000,MORTGAGE,.0692
43000,MORTGAGE,.1153
107974,MORTGAGE,.1561
43600,MORTGAGE,.1757
48000,RENT,.1884
48000,MORTGAGE,.1099
41800,RENT,.1269
63000,RENT,.1333
31000,RENT,.0692
40000,RENT,.0692
95000,MORTGAGE,.2167
63000,RENT,.0639
69000,RENT,.1099
58000,RENT,.1786
39182,MORTGAGE,.1153
85000,MORTGAGE,.1333
60000,RENT,.0917
42000,OWN,.0999
58000,OWN,.1399
52000,MORTGAGE,.1333
76000,RENT,.1884
206000,MORTGAGE,.0999
170000,MORTGAGE,.1333
45960,MORTGAGE,.1561
61500,RENT,.0818
24000,RENT,.1153
90000,MORTGAGE,.0789
95000,MORTGAGE,.1153
111000,RENT,.1561
52635,RENT,.0999
72000,OWN,.1153
36000,RENT,.1269
58000,OWN,.1786
80800,MORTGAGE,.1099
118000,MORTGAGE,.1099
77000,MORTGAGE,.0917
53000,MORTGAGE,.0917
45000,RENT,.1153
51000,RENT,.1825
42000,RENT,.1269
27040,RENT,.0917
85000,RENT,.1153
80000,RENT,.0999
60000,RENT,.1655
82000,RENT,.0692
53000,RENT,.1399
38000,OWN,.0999
57000,RENT,.0917
100000,MORTGAGE,.0999
40000,RENT,.1786
130000,RENT,.0818
39702,RENT,.1153
47000,RENT,.1099
50000,RENT,.0999
80000,MORTGAGE,.0692
48500,RENT,.0668
35000,OWN,.1269
18000,RENT,.1465
41000,RENT,.1825
140000,MORTGAGE,.1269
46000,OWN,.1399
40000,MORTGAGE,.1333
94000,MORTGAGE,.1229
40000,RENT,.1561
75000,MORTGAGE,.1229
125000,RENT,.1269
70000,MORTGAGE,.2049
66000,RENT,.0917
60000,OWN,.1333
110000,OWN,.0818
126600,MORTGAGE,.1786
42000,RENT,.1757
170000,MORTGAGE,.0692
39000,RENT,.0999
40000,RENT,.1884
89000,RENT,.1153
48000,MORTGAGE,.1399
55000,MORTGAGE,.1655
40000,MORTGAGE,.1699
51000,MORTGAGE,.1465
105000,RENT,.1269
40000,MORTGAGE,.1153
55000,MORTGAGE,.1153
57000,RENT,.0668
54000,RENT,.1229
90000,OWN,.1786
70000,OWN,.1465
47000,OWN,.0917
30900,RENT,.1561
156000,MORTGAGE,.1399
90000,RENT,.1229
80000,MORTGAGE,.0668
87000,MORTGAGE,.1099
150000,MORTGAGE,.1269
54475,MORTGAGE,.1399
120000,MORTGAGE,.0999
57000,RENT,.1229
104000,MORTGAGE,.0639
45000,RENT,.1153
60000,RENT,.1884
70000,MORTGAGE,.1699
21000,RENT,.1229
21000,MORTGAGE,.1399
35000,OWN,.0639
105000,MORTGAGE,.1399
95000,RENT,.1269
75000,RENT,.0639
120000,MORTGAGE,.0999
45000,OWN,.1399
96000,RENT,.1757
65000,RENT,.0818
34000,OWN,.0639
42000,MORTGAGE,.1699
50000,RENT,.0668
169500,MORTGAGE,.0692
95000,RENT,.1952
117000,MORTGAGE,.1099
75000,MORTGAGE,.0818
40000,MORTGAGE,.0818
98000,MORTGAGE,.1465
92000,MORTGAGE,.1333
100000,MORTGAGE,.0668
275000,MORTGAGE,.1465
35000,MORTGAGE,.2399
134556,MORTGAGE,.1952
60000,MORTGAGE,.1699
30000,OWN,.1229
82000,MORTGAGE,.1099
59638,RENT,.1229
105000,MORTGAGE,.1229
55000,MORTGAGE,.1655
115000,RENT,.0692
82000,MORTGAGE,.1655
61500,RENT,.1561
127000,OWN,.0593
85000,RENT,.1399
92000,MORTGAGE,.1099
97000,MORTGAGE,.0668
65000,RENT,.0668
214000,MORTGAGE,.1099
130000,RENT,.1699
65000,RENT,.1099
64000,MORTGAGE,.1561
54000,MORTGAGE,.0692
68500,OWN,.0818
55000,RENT,.1465
65000,MORTGAGE,.0999
118300,MORTGAGE,.1333
63000,RENT,.1333
54000,RENT,.0917
79040,MORTGAGE,.1269
55000,MORTGAGE,.1333
84866,RENT,.1229
48000,MORTGAGE,.0692
51000,RENT,.1699
32760,MORTGAGE,.1465
34000,OWN,.1655
71200,RENT,.1269
53496,RENT,.1952
48000,RENT,.0789
57000,RENT,.1269
65400,RENT,.1229
29000,MORTGAGE,.1655
93000,RENT,.0789
67000,RENT,.0917
85000,MORTGAGE,.1333
60000,OWN,.1465
51000,MORTGAGE,.0668
72900,MORTGAGE,.1561
86775,RENT,.2049
48468,MORTGAGE,.0789
65000,RENT,.0999
70000,MORTGAGE,.1952
60000,OWN,.0639
55000,RENT,.1153
100000,MORTGAGE,.1399
64000,MORTGAGE,.0999
110000,RENT,.1153
41000,MORTGAGE,.0692
95000,RENT,.1399
85000,MORTGAGE,.1699
80000,RENT,.1757
72000,MORTGAGE,.1333
82000,RENT,.1757
55000,MORTGAGE,.0639
103848,MORTGAGE,.1153
35000,RENT,.1699
50000,MORTGAGE,.0789
102000,RENT,.0818
67000,MORTGAGE,.0639
29760,MORTGAGE,.1153
125000,RENT,.2557
83000,MORTGAGE,.0593
32000,MORTGAGE,.1153
39000,MORTGAGE,.1269
36000,MORTGAGE,.1333
26000,MORTGAGE,.1699
75000,RENT,.1333
375000,MORTGAGE,.0999
60000,RENT,.1333
49000,RENT,.1884
93851,MORTGAGE,.1825
107975,MORTGAGE,.0999
38000,MORTGAGE,.1825
55000,MORTGAGE,.1561
55000,RENT,.0789
70000,RENT,.1465
100000,MORTGAGE,.0818
22000,RENT,.1884
10000,RENT,.1655
33175,RENT,.0917
65000,MORTGAGE,.0999
90000,MORTGAGE,.1269
46000,MORTGAGE,.1952
90000,RENT,.0639
59000,MORTGAGE,.1229
65000,MORTGAGE,.1099
55000,MORTGAGE,.1699
43000,MORTGAGE,.1757
78000,MORTGAGE,.0999
92000,MORTGAGE,.1099
120000,RENT,.1825
45000,RENT,.1465
30000,RENT,.1884
50000,MORTGAGE,.1269
105000,OWN,.0639
51000,RENT,.1099
72000,OWN,.0639
55000,RENT,.1269
110000,MORTGAGE,.1655
100000,MORTGAGE,.1153
100000,OWN,.1229
78313,MORTGAGE,.1786
65000,RENT,.1153
52300,MORTGAGE,.1269
44000,RENT,.1399
62000,MORTGAGE,.0593
96000,RENT,.1229
90000,RENT,.0668
39000,RENT,.1884
63000,RENT,.0692
50000,RENT,.1655
58000,RENT,.1465
95000,OWN,.0593
78000,RENT,.0789
45000,RENT,.1655
28000,MORTGAGE,.1333
83000,MORTGAGE,.1269
70000,MORTGAGE,.0639
65000,OWN,.0593
75000,RENT,.1655
90000,MORTGAGE,.1699
52000,MORTGAGE,.0639
100000,MORTGAGE,.0692
85000,MORTGAGE,.1099
57000,MORTGAGE,.1465
55000,MORTGAGE,.1269
184000,MORTGAGE,.1465
65000,MORTGAGE,.0668
60000,MORTGAGE,.1399
9600,RENT,.1884
50000,RENT,.1825
82000,MORTGAGE,.0818
50809,MORTGAGE,.1399
35043,RENT,.1333
35000,RENT,.0668
75000,MORTGAGE,.1269
99000,RENT,.0789
333000,OWN,.0818
66000,MORTGAGE,.0668
73800,MORTGAGE,.1099
84000,RENT,.1884
70000,MORTGAGE,.1757
50710,RENT,.1825
49000,MORTGAGE,.1333
31848,MORTGAGE,.1399
86000,MORTGAGE,.0789
27040,RENT,.1333
85000,RENT,.0692
52000,RENT,.1786
18000,RENT,.0692
39000,MORTGAGE,.1825
60000,MORTGAGE,.1786
48000,MORTGAGE,.1699
165000,MORTGAGE,.0999
65000,RENT,.0917
80000,MORTGAGE,.0593
111000,MORTGAGE,.0593
111124,MORTGAGE,.1465
77000,MORTGAGE,.1399
50000,RENT,.1229
63000,MORTGAGE,.1333
62000,MORTGAGE,.0692
68000,RENT,.0917
108000,MORTGAGE,.1786
61000,RENT,.1229
102000,RENT,.0999
48000,RENT,.0818
38000,MORTGAGE,.1655
33717,MORTGAGE,.1952
95000,MORTGAGE,.0789
85000,RENT,.1153
40000,MORTGAGE,.0818
85000,RENT,.1699
60000,RENT,.1465
87000,MORTGAGE,.0789
35000,RENT,.1099
55000,MORTGAGE,.0789
140000,OWN,.0917
42000,RENT,.1333
65000,MORTGAGE,.1153
150000,RENT,.0639
73000,RENT,.1465
57000,RENT,.1333
51600,RENT,.1561
140000,MORTGAGE,.0593
56000,OWN,.1786
133000,RENT,.1153
115000,RENT,.0639
71000,MORTGAGE,.1099
165000,MORTGAGE,.1399
80000,MORTGAGE,.1099
41000,OWN,.0639
53000,OWN,.1099
55000,MORTGAGE,.1153
60000,MORTGAGE,.0789
44000,MORTGAGE,.1153
65000,RENT,.0999
85000,MORTGAGE,.0818
30000,RENT,.0789
40000,RENT,.1333
92000,MORTGAGE,.1655
36000,OWN,.0818
180000,MORTGAGE,.0639
50000,RENT,.1229
65000,RENT,0.245
90000,OWN,.1099
50000,RENT,.1099
91500,OWN,.1655
64000,RENT,.1399
54000,MORTGAGE,.1884
65000,MORTGAGE,.1269
48000,OWN,.1786
80000,RENT,.0818
80000,RENT,.1699
62000,MORTGAGE,.1399
74000,MORTGAGE,.1099
46000,MORTGAGE,.0668
70000,RENT,.0692
112000,MORTGAGE,.1561
33000,RENT,.1399
68150,MORTGAGE,.1655
65000,MORTGAGE,.1099
80000,MORTGAGE,.0789
70000,RENT,.1465
112000,RENT,.0789
73000,OWN,.0668
60000,RENT,.0818
40000,MORTGAGE,.1757
63000,RENT,.1399
25000,OWN,.1952
73000,MORTGAGE,.0668
48000,MORTGAGE,.0818
50000,OWN,.1269
90000,OWN,0.258
48000,OWN,.1333
50000,MORTGAGE,.1561
24380,RENT,.1399
80000,MORTGAGE,.0999
72000,MORTGAGE,.1333
121000,RENT,.0692
60000,RENT,.1561
59612,RENT,.1561
64000,RENT,.1825
67000,RENT,.1269
43000,MORTGAGE,.1099
18900,OWN,.1825
57500,MORTGAGE,.1099
100000,RENT,.1757
35000,OWN,.0639
150000,MORTGAGE,.0692
92000,MORTGAGE,.1825
60000,RENT,.1333
75000,OWN,.0917
35000,RENT,.1655
99800,MORTGAGE,.0668
66408,RENT,.0789
18000,RENT,.1465
64000,RENT,.0668
41000,RENT,.1465
75122,MORTGAGE,.1269
59000,MORTGAGE,.1884
47000,RENT,.0999
65000,RENT,.0692
24000,OWN,.0818
82600,MORTGAGE,.0692
30000,RENT,.1561
37500,OWN,.1399
46000,RENT,.2167
42500,OWN,.2049
52000,RENT,.0999
98000,MORTGAGE,.0668
82000,RENT,.1399
36000,MORTGAGE,.0818
130000,RENT,.1399
95000,OWN,.0999
71000,RENT,.0668
90000,MORTGAGE,.0789
150000,MORTGAGE,.1099
51500,RENT,.1229
116000,RENT,.1757
118000,MORTGAGE,.1229
106000,MORTGAGE,.0692
170000,MORTGAGE,.1757
36000,MORTGAGE,0.245
77500,OWN,.0639
55000,MORTGAGE,.1952
90600,MORTGAGE,.0668
54000,MORTGAGE,.1333
65000,RENT,.1786
30000,MORTGAGE,.1269
78000,RENT,.1333
185000,MORTGAGE,.0593
22000,RENT,.2299
45000,RENT,.1655
82000,MORTGAGE,.1825
55000,OWN,.0818
18000,OWN,.0692
50700,MORTGAGE,.1099
35000,RENT,.0999
160000,MORTGAGE,0.245
30000,RENT,.1825
35000,RENT,.0818
60000,RENT,.1655
74000,MORTGAGE,.1399
58240,RENT,.0917
44000,RENT,.0639
40000,OWN,.1269
61000,OWN,.1399
48698,RENT,.0917
65000,RENT,.1952
80000,MORTGAGE,.1884
79680,MORTGAGE,.0692
130000,MORTGAGE,.1699
82000,MORTGAGE,.0639
110000,MORTGAGE,.0999
90000,MORTGAGE,.0692
90000,MORTGAGE,.1757
36000,RENT,.1269
45000,RENT,.1333
49000,RENT,.1399
33000,RENT,.1655
50000,RENT,.0818
32360.56,MORTGAGE,.1465
45000,RENT,.0999
80000,OWN,.0639
165000,RENT,.1333
62000,MORTGAGE,.1399
119000,MORTGAGE,.0692
83000,OWN,.0818
280000,OWN,.1229
85000,RENT,.1229
56943,MORTGAGE,.1655
70000,RENT,.1269
62000,MORTGAGE,.1099
80000,OWN,.0818
57000,MORTGAGE,.1229
63000,MORTGAGE,.1699
50000,OWN,.1655
43000,OWN,.1099
31000,RENT,.1153
44000,RENT,.1465
123000,MORTGAGE,.0917
70000,RENT,.1884
80000,RENT,.0692
40000,OWN,.2399
16056,RENT,.0917
100000,MORTGAGE,.2167
50568,RENT,0.245
66000,RENT,.1229
65000,RENT,.1465
55000,RENT,.0639
56500,RENT,.0999
275000,MORTGAGE,.1825
60000,RENT,.0639
45000,RENT,.1655
44000,RENT,.1399
70193,OWN,.1465
75000,RENT,.1884
104000,OWN,.0999
87000,RENT,.0999
59000,MORTGAGE,.1561
35000,RENT,.1099
58000,MORTGAGE,.1786
93000,MORTGAGE,.2049
24000,RENT,.0593
37003.2,RENT,.0999
110000,OWN,.1229
36000,RENT,.1399
46000,MORTGAGE,.0789
70000,MORTGAGE,.0789
103000,RENT,.1229
39300,RENT,.1229
91940,MORTGAGE,.1952
32000,RENT,.1399
21000,MORTGAGE,.1757
70000,RENT,.0668
160000,OWN,.1465
41000,MORTGAGE,.2399
166161,MORTGAGE,.1561
60000,MORTGAGE,.0789
55000,RENT,.1561
44400,MORTGAGE,.1229
72000,RENT,.0818
50000,RENT,.2167
97760,RENT,.1561
43000,MORTGAGE,.1757
87000,MORTGAGE,.1229
45000,RENT,.1825
132000,MORTGAGE,.1269
40000,RENT,.0917
31848,RENT,.1399
51500,MORTGAGE,.0999
47424,MORTGAGE,.1333
75000,MORTGAGE,.1153
36000,RENT,.1655
120000,MORTGAGE,.0818
34000,RENT,.1757
69900,OWN,.1229
50000,MORTGAGE,.0668
103000,RENT,.0692
144000,MORTGAGE,.0639
158600,MORTGAGE,.0789
65000,RENT,.1153
72000,MORTGAGE,.1399
77000,MORTGAGE,.0917
60000,RENT,.1561
54000,RENT,.0917
140000,RENT,.1153
75000,MORTGAGE,.0818
70000,MORTGAGE,.1825
80136,RENT,.0639
140000,OWN,.0668
32000,RENT,.1561
77000,MORTGAGE,.1269
53875,RENT,.1269
90000,MORTGAGE,.1153
65000,RENT,.1269
27000,RENT,.1333
85000,MORTGAGE,.1399
125000,MORTGAGE,.1099
80000,MORTGAGE,.1399
48000,MORTGAGE,.2167
65000,MORTGAGE,.1399
35000,RENT,.1229
50000,MORTGAGE,.1333
41592.76,RENT,.2499
60000,MORTGAGE,.0692
25000,RENT,.1757
25000,RENT,.1699
34000,MORTGAGE,.1333
40000,RENT,.0789
26000,RENT,.0692
50000,RENT,.0668
140000,RENT,.1153
129000,MORTGAGE,.1786
89435.16,MORTGAGE,.1099
155000,MORTGAGE,.0593
34000,RENT,.0789
70000,OWN,.1884
50000,MORTGAGE,.1465
43000,RENT,.1153
31714,RENT,.0789
75000,MORTGAGE,.1561
56000,RENT,.0789
95000,RENT,.0818
113000,MORTGAGE,.0639
85000,MORTGAGE,.1153
38000,MORTGAGE,.1825
135000,MORTGAGE,.0999
90000,MORTGAGE,.0692
80000,RENT,.1399
101000,RENT,.1099
90000,RENT,.1099
21600,RENT,.1269
65000,MORTGAGE,.1099
42500,MORTGAGE,.0917
180000,MORTGAGE,.0917
137000,MORTGAGE,.1399
35000,RENT,.0999
78600,MORTGAGE,.0668
72765,RENT,.1269
52000,MORTGAGE,.1399
54000,RENT,.0999
125000,MORTGAGE,.1229
129000,MORTGAGE,.1099
120000,RENT,.0818
95000,MORTGAGE,.0692
120000,RENT,.0639
65000,OWN,.1561
80000,RENT,.1269
70000,RENT,.1786
42000,MORTGAGE,.1786
57000,MORTGAGE,.0917
25000,RENT,.1655
68000,RENT,.0818
71900,MORTGAGE,.1229
67000,MORTGAGE,.1399
110000,MORTGAGE,.0999
25000,RENT,.1229
68000,RENT,.1952
44000,RENT,.0692
40000,RENT,.0999
24850,RENT,.1269
48000,RENT,.0818
65250,MORTGAGE,.0668
90000,MORTGAGE,.1269
85800,RENT,.0999
48000,RENT,.1655
318000,MORTGAGE,.1465
26000,RENT,.1952
68000,MORTGAGE,.0818
81000,RENT,.1757
75000,RENT,.2167
44000,RENT,.1699
44000,RENT,.1099
22000,RENT,.0999
92000,MORTGAGE,.1399
75000,MORTGAGE,.1465
38000,RENT,.1269
87597.18,MORTGAGE,.1333
60000,RENT,.0639
81900,MORTGAGE,.1153
35000,OWN,.1153
98000,MORTGAGE,.1757
50000,RENT,.0668
58000,OWN,.1229
75000,MORTGAGE,.1229
40000,RENT,.1561
50000,MORTGAGE,.0789
64000,MORTGAGE,.0789
58000,RENT,.1269
48000,MORTGAGE,.1153
29000,MORTGAGE,.1229
57000,RENT,.1229
45000,RENT,.1269
118450,RENT,.1399
62000,MORTGAGE,.1333
45156,RENT,0.258
54127,RENT,.1153
40560,RENT,.0668
50000,MORTGAGE,.0999
65000,RENT,.1229
48000,RENT,.0999
85000,MORTGAGE,.0692
70000,RENT,.1269
