Logit.Interest.Rate,Intercept,Amount.Requested,FICO.Score,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length
1,1,10000,710,36,credit_card,19.38%,UT,MORTGAGE,4958.33,710-714,9,24598,1,2 years
1,1,12000,710,36,credit_card,7.24%,NY,MORTGAGE,10416.67,710-714,10,31489,1,2 years
1,1,10000,710,36,credit_card,16.93%,CO,MORTGAGE,3816.67,710-714,8,10830,2,7 years
1,1,3000,710,60,other,19.63%,VA,MORTGAGE,4416.67,710-714,4,0,1,5 years
1,1,14675,710,36,debt_consolidation,24.74%,TX,RENT,3166.67,710-714,14,5727,0,< 1 year
1,1,21000,710,60,debt_consolidation,11.27%,GA,MORTGAGE,5333.33,710-714,8,19431,0,8 years
1,1,20000,710,60,debt_consolidation,16.16%,MN,MORTGAGE,5000,710-714,13,20337,3,10+ years
1,1,24375,710,36,credit_card,26.36%,MT,MORTGAGE,4583.33,710-714,11,27379,3,4 years
1,1,30225,710,36,credit_card,28.15%,TX,MORTGAGE,8333.33,710-714,21,28631,0,10+ years
1,1,15775,710,36,other,3.37%,NY,RENT,4000,710-714,11,4058,1,10+ years
1,1,30000,710,60,debt_consolidation,17.12%,TX,MORTGAGE,8666.67,710-714,8,47503,0,6 years
1,1,18550,710,36,debt_consolidation,11.37%,FL,MORTGAGE,3941,710-714,14,9438,0,n/a
1,1,30000,710,36,other,9.41%,MN,RENT,10192,710-714,12,24188,0,< 1 year
1,1,20675,710,60,debt_consolidation,13.30%,MD,RENT,3916.67,710-714,5,2449,0,1 year
1,1,12000,710,36,debt_consolidation,9.70%,CA,MORTGAGE,11166.67,710-714,11,19643,1,3 years
1,1,19750,710,60,debt_consolidation,13.39%,NY,MORTGAGE,6737.5,710-714,14,19070,3,4 years
1,1,21000,710,36,debt_consolidation,11.42%,SC,MORTGAGE,10700,710-714,12,16830,2,2 years
1,1,4200,710,36,other,12.52%,TX,OWN,5000,710-714,8,9234,1,4 years
1,1,15800,710,60,debt_consolidation,19.64%,CA,MORTGAGE,7388.42,710-714,13,32120,1,10+ years
1,1,25000,710,36,credit_card,27.88%,NM,OWN,5416.67,710-714,11,18460,2,10+ years
1,1,13800,710,60,medical,1.68%,NY,RENT,4166.67,710-714,3,2766,0,8 years
1,1,24925,710,60,debt_consolidation,8.51%,AK,MORTGAGE,5250,710-714,7,15288,0,10+ years
1,1,28000,710,36,credit_card,19.62%,NV,MORTGAGE,7083.33,710-714,12,38194,1,10+ years
1,1,15575,710,36,major_purchase,18%,TX,MORTGAGE,6250,710-714,18,5591,2,< 1 year
1,1,10500,710,36,debt_consolidation,11.18%,OR,RENT,6666.67,710-714,16,7738,1,7 years
1,1,20000,710,36,debt_consolidation,15.55%,MN,RENT,6166.67,710-714,6,22739,2,< 1 year
1,1,28000,710,60,small_business,4.36%,MI,RENT,8416.67,710-714,11,1327,0,5 years
1,1,9500,710,60,debt_consolidation,12.13%,OK,RENT,3000,710-714,4,14227,1,3 years
1,1,14000,710,60,other,8.37%,MI,RENT,6166.67,710-714,5,2697,2,< 1 year
1,1,21850,710,60,debt_consolidation,21.94%,MD,OWN,4166.67,710-714,14,20971,0,4 years
1,1,20000,710,36,credit_card,9.16%,NJ,MORTGAGE,19583.33,710-714,12,31277,1,7 years
0,1,3000,710,36,debt_consolidation,15.21%,PA,RENT,3083.33,710-714,11,3098,0,2 years
0,1,8000,710,36,credit_card,14.76%,NY,RENT,7500,710-714,9,7120,2,< 1 year
0,1,8500,710,36,credit_card,11.23%,NV,MORTGAGE,6091.83,710-714,18,10568,0,3 years
0,1,7000,710,36,debt_consolidation,22.69%,IL,MORTGAGE,3275,710-714,8,14075,1,9 years
0,1,12000,710,36,debt_consolidation,27.48%,VA,MORTGAGE,5000,710-714,12,10490,0,7 years
0,1,20000,710,36,debt_consolidation,8.34%,PA,MORTGAGE,15416.67,710-714,10,46501,0,10+ years
0,1,5000,710,36,debt_consolidation,7.28%,NY,RENT,8666.67,710-714,9,4572,0,1 year
0,1,14000,710,36,debt_consolidation,22.55%,NJ,MORTGAGE,8750,710-714,8,25026,0,10+ years
0,1,8000,710,36,other,2.93%,NY,RENT,5000,710-714,8,5540,0,2 years
0,1,3000,710,36,credit_card,21.30%,MO,OWN,2333.33,710-714,10,3168,1,1 year
0,1,5000,710,36,major_purchase,2.84%,FL,RENT,3200,710-714,6,2650,2,3 years
0,1,25000,710,36,debt_consolidation,18.66%,MI,MORTGAGE,7083.33,710-714,17,47504,0,9 years
0,1,10000,710,36,debt_consolidation,14.08%,LA,MORTGAGE,5416.67,710-714,8,10560,0,3 years
0,1,6000,710,36,house,6.68%,NY,RENT,10416.67,710-714,9,20592,0,10+ years
0,1,7125,710,36,debt_consolidation,4.95%,MA,RENT,2946.67,710-714,6,5015,1,6 years
0,1,12000,710,36,debt_consolidation,11.93%,CA,RENT,8054.5,710-714,13,14986,0,10+ years
0,1,10000,710,36,other,13.11%,NY,RENT,4285.5,710-714,17,11724,0,< 1 year
0,1,10000,710,36,major_purchase,17.08%,KY,MORTGAGE,8333.33,710-714,9,92399,0,10+ years
0,1,18000,710,36,debt_consolidation,26.08%,SC,MORTGAGE,5925,710-714,14,23378,0,10+ years
0,1,3500,710,36,other,22.04%,VA,MORTGAGE,7247,710-714,11,9592,0,< 1 year
0,1,3000,710,36,wedding,4.75%,IL,OWN,4166.67,710-714,9,7321,3,6 years
0,1,7550,710,36,debt_consolidation,3.83%,CA,MORTGAGE,8333.33,710-714,10,10204,0,2 years
0,1,20800,710,36,credit_card,15.64%,CA,MORTGAGE,10833.33,710-714,11,15192,0,10+ years
0,1,6000,710,36,home_improvement,6.56%,NC,MORTGAGE,2333.33,710-714,6,440,3,8 years
0,1,4800,710,36,debt_consolidation,23.95%,FL,MORTGAGE,3750,710-714,19,114509,0,n/a
0,1,10000,710,36,debt_consolidation,12.56%,TX,RENT,2833.33,710-714,5,14087,0,5 years
0,1,7000,710,36,credit_card,7.65%,NY,RENT,2916.67,710-714,7,4276,0,3 years
0,1,16750,710,36,credit_card,18.16%,CA,OWN,9125,710-714,19,33986,1,2 years
0,1,10000,710,36,debt_consolidation,29.83%,OR,RENT,4166.67,710-714,9,22207,0,2 years
0,1,10000,710,36,other,13.41%,NJ,RENT,5800,710-714,9,4214,0,3 years
0,1,1200,710,36,debt_consolidation,6.92%,CT,RENT,1300,710-714,8,1775,0,n/a
0,1,6900,710,36,home_improvement,14.18%,MI,OWN,2750,710-714,14,4087,0,6 years
0,1,7500,710,36,debt_consolidation,13.13%,PA,MORTGAGE,9583.33,710-714,20,22464,0,4 years
0,1,10000,710,36,small_business,22.74%,NY,MORTGAGE,5416.67,710-714,4,20143,1,10+ years
0,1,12000,710,36,debt_consolidation,17.92%,WA,RENT,5200,710-714,16,8182,0,< 1 year
0,1,12000,710,36,debt_consolidation,28.01%,NY,RENT,2916.67,710-714,8,6913,0,3 years
0,1,6575,710,36,debt_consolidation,4.39%,FL,MORTGAGE,7500,710-714,5,6670,0,8 years
0,1,9000,710,36,debt_consolidation,13.76%,CA,RENT,5166.67,710-714,10,6490,0,10+ years
0,1,4500,710,36,credit_card,7.07%,OR,MORTGAGE,5250,710-714,10,9356,2,9 years
0,1,4800,710,36,debt_consolidation,20.21%,IL,RENT,2666.67,710-714,5,3831,1,6 years
0,1,6000,710,36,credit_card,15.88%,CA,OWN,5166.67,710-714,13,8862,3,7 years
0,1,7350,710,36,debt_consolidation,20.15%,OR,MORTGAGE,4000,710-714,17,33178,0,4 years
0,1,1200,710,36,other,17.88%,AL,OWN,1666.67,710-714,10,9154,0,10+ years
0,1,7200,710,36,debt_consolidation,21.74%,TX,RENT,4300,710-714,7,33189,0,10+ years
0,1,4800,710,36,other,22.63%,MA,RENT,1750,710-714,6,11234,0,5 years
0,1,14400,710,36,debt_consolidation,13.48%,KY,MORTGAGE,10408,710-714,9,34354,1,5 years
0,1,10000,710,36,credit_card,14.98%,WA,RENT,5000,710-714,8,16908,0,10+ years
0,1,8000,710,36,credit_card,5.98%,DE,MORTGAGE,4333.33,710-714,5,11822,2,10+ years
0,1,10000,710,36,debt_consolidation,8.40%,CA,RENT,4500,710-714,8,8404,1,3 years
0,1,6400,710,36,debt_consolidation,8.11%,NJ,MORTGAGE,5166.67,710-714,5,5815,2,10+ years
1,1,19200,715,36,debt_consolidation,28.36%,TX,MORTGAGE,4583.33,715-719,12,11140,1,2 years
1,1,17500,715,36,debt_consolidation,21.63%,CO,RENT,3666.67,715-719,7,20010,0,6 years
1,1,3000,715,36,debt_consolidation,3.12%,CA,RENT,2083.33,715-719,3,844,0,3 years
1,1,15000,715,60,debt_consolidation,17.45%,NY,RENT,5666.67,715-719,13,10855,0,3 years
1,1,20000,715,36,debt_consolidation,19.43%,VA,MORTGAGE,6250,715-719,12,14308,1,5 years
1,1,27000,715,60,debt_consolidation,17.82%,TX,MORTGAGE,7083.33,715-719,13,25137,0,8 years
1,1,6000,715,60,other,9.31%,CA,RENT,9583.33,715-719,12,27756,0,2 years
1,1,12000,715,60,debt_consolidation,12.98%,CT,RENT,4166.67,715-719,8,2316,1,3 years
1,1,13475,715,36,credit_card,19.46%,MA,MORTGAGE,2250,715-719,3,11674,0,< 1 year
1,1,19000,715,60,credit_card,16.06%,IL,MORTGAGE,5000,715-719,8,20918,0,10+ years
1,1,25000,715,60,debt_consolidation,10.08%,CA,RENT,7666.67,715-719,12,14631,2,3 years
1,1,17000,715,36,debt_consolidation,15.80%,GA,MORTGAGE,5292,715-719,9,21441,1,10+ years
1,1,14000,715,60,vacation,10.20%,GA,RENT,3145.83,715-719,8,3449,0,< 1 year
1,1,19200,715,36,credit_card,29.58%,TX,OWN,3583.33,715-719,11,29797,0,8 years
1,1,35000,715,60,home_improvement,6.39%,NH,MORTGAGE,14000,715-719,7,3936,0,10+ years
1,1,25800,715,36,credit_card,18.99%,VT,RENT,4833.33,715-719,7,31427,0,4 years
1,1,25225,715,36,debt_consolidation,30.77%,CA,MORTGAGE,6500,715-719,8,11736,0,10+ years
1,1,24000,715,36,debt_consolidation,26.68%,TX,MORTGAGE,5791.67,715-719,13,34104,0,10+ years
1,1,22000,715,36,debt_consolidation,16.93%,NY,RENT,3916.67,715-719,4,22142,0,1 year
1,1,20000,715,36,debt_consolidation,25.40%,MN,MORTGAGE,6916.67,715-719,10,26938,0,10+ years
1,1,6950,715,36,other,12.51%,TX,MORTGAGE,7916.67,715-719,5,1593,4,10+ years
1,1,16000,715,36,debt_consolidation,24.30%,CT,RENT,6250,715-719,8,10304,2,< 1 year
1,1,12000,715,60,credit_card,10.34%,CA,RENT,4166.67,715-719,13,16069,1,10+ years
1,1,27000,715,60,debt_consolidation,19.48%,AL,MORTGAGE,6500,715-719,9,16294,1,10+ years
1,1,24000,715,36,wedding,22.66%,TX,RENT,8750,715-719,12,29683,0,9 years
1,1,21850,715,60,debt_consolidation,32.13%,GA,MORTGAGE,4628,715-719,17,32103,1,10+ years
1,1,21000,715,60,debt_consolidation,6.16%,OH,MORTGAGE,8333.33,715-719,10,22196,0,10+ years
1,1,16500,715,60,home_improvement,6.41%,MA,MORTGAGE,5833.33,715-719,8,30455,2,< 1 year
1,1,24000,715,60,debt_consolidation,10.77%,OH,MORTGAGE,7750,715-719,11,2594,2,5 years
1,1,10000,715,36,debt_consolidation,21.28%,GA,MORTGAGE,8333.33,715-719,24,9470,1,< 1 year
1,1,35000,715,60,debt_consolidation,11.84%,TX,MORTGAGE,18750,715-719,14,41707,2,1 year
1,1,4400,715,36,small_business,19%,CA,RENT,2000,715-719,9,2411,3,5 years
1,1,30000,715,36,debt_consolidation,8.51%,TX,MORTGAGE,9166.67,715-719,10,28967,0,10+ years
1,1,25875,715,60,debt_consolidation,13.83%,NM,MORTGAGE,6000,715-719,8,12316,2,10+ years
0,1,7000,715,36,credit_card,7.10%,CA,RENT,5000,715-719,8,7612,0,3 years
0,1,12000,715,36,debt_consolidation,12.06%,NY,RENT,5000,715-719,11,14717,0,4 years
0,1,5000,715,36,major_purchase,4%,TX,RENT,5577,715-719,3,1069,0,1 year
0,1,6000,715,36,other,7.50%,FL,MORTGAGE,2625,715-719,4,5167,0,10+ years
0,1,30000,715,36,debt_consolidation,22.21%,SD,MORTGAGE,8000,715-719,14,33218,0,10+ years
0,1,7500,715,36,debt_consolidation,10.02%,DE,RENT,5500,715-719,9,2382,0,6 years
0,1,20000,715,36,credit_card,18.67%,FL,MORTGAGE,14583.33,715-719,9,29044,0,7 years
0,1,10800,715,36,major_purchase,15.32%,FL,MORTGAGE,8400,715-719,6,24675,0,10+ years
0,1,6000,715,36,major_purchase,8.74%,FL,MORTGAGE,15416.67,715-719,9,105730,1,10+ years
0,1,10000,715,36,debt_consolidation,13.58%,FL,MORTGAGE,4166.67,715-719,8,8455,0,10+ years
0,1,5000,715,36,other,0.51%,NJ,RENT,2916.67,715-719,2,165,2,3 years
0,1,12000,715,60,debt_consolidation,17.63%,VA,RENT,3500,715-719,11,18808,0,5 years
0,1,7200,715,60,debt_consolidation,16.78%,CA,RENT,2944,715-719,11,5459,0,6 years
0,1,4000,715,36,major_purchase,4.58%,IL,RENT,3168,715-719,5,6916,2,< 1 year
0,1,10000,715,36,credit_card,22.66%,MN,RENT,2083.33,715-719,8,12724,0,9 years
0,1,10000,715,36,other,20.10%,MO,RENT,2870.42,715-719,11,18802,0,3 years
0,1,11500,715,36,credit_card,18%,WA,RENT,2916.67,715-719,14,13851,1,5 years
0,1,6000,715,36,wedding,20.75%,IL,RENT,3750,715-719,12,4318,0,10+ years
0,1,7000,715,36,debt_consolidation,9.06%,TX,RENT,6333.33,715-719,6,349,0,10+ years
0,1,12000,715,36,debt_consolidation,12.32%,WI,MORTGAGE,5000,715-719,6,4515,1,7 years
0,1,16100,715,36,debt_consolidation,25.36%,MO,MORTGAGE,6250,715-719,14,9737,0,10+ years
0,1,9000,715,36,car,0.48%,MD,RENT,4833,715-719,6,0,1,4 years
0,1,14675,715,36,debt_consolidation,14.95%,NY,MORTGAGE,4000,715-719,6,12764,0,7 years
0,1,3000,715,36,major_purchase,27.74%,VA,MORTGAGE,4333.33,715-719,6,6346,0,5 years
0,1,6000,715,36,home_improvement,14.66%,NC,MORTGAGE,5833.33,715-719,12,7961,0,9 years
0,1,4000,715,36,debt_consolidation,22.93%,TX,MORTGAGE,3833.33,715-719,9,0,0,2 years
0,1,10300,715,36,debt_consolidation,33.37%,GA,MORTGAGE,2583.33,715-719,19,12475,0,7 years
0,1,5000,715,36,credit_card,21.47%,CA,RENT,3000,715-719,4,12841,0,3 years
0,1,18775,715,36,debt_consolidation,25.33%,AZ,MORTGAGE,5850,715-719,20,27573,0,3 years
0,1,6000,715,36,small_business,18.86%,PA,RENT,2100,715-719,9,4847,0,3 years
0,1,12000,715,36,small_business,11.07%,CT,RENT,3333.33,715-719,7,17495,0,1 year
0,1,6000,715,36,other,17.16%,NY,MORTGAGE,12500,715-719,12,60368,2,< 1 year
0,1,4325,715,36,debt_consolidation,1.79%,GA,MORTGAGE,11000,715-719,9,75,3,n/a
0,1,7000,715,36,wedding,20.72%,CT,RENT,6000,715-719,9,6659,0,< 1 year
0,1,6000,715,36,major_purchase,8.81%,NY,OWN,2462.75,715-719,11,8644,0,2 years
0,1,2200,715,36,debt_consolidation,14.02%,CA,RENT,7083.33,715-719,10,14980,1,10+ years
0,1,15000,715,36,debt_consolidation,12.42%,FL,MORTGAGE,5000,715-719,15,31563,3,< 1 year
0,1,13000,715,36,debt_consolidation,19.25%,CA,RENT,3200,715-719,7,28032,1,< 1 year
0,1,5000,715,36,home_improvement,11.93%,WI,MORTGAGE,15000,715-719,16,60568,1,2 years
0,1,2500,715,36,other,22.49%,MO,RENT,2583.33,715-719,7,5883,3,2 years
0,1,1000,715,36,debt_consolidation,9%,UT,RENT,1100,715-719,5,1314,0,2 years
0,1,20000,715,36,debt_consolidation,17.37%,NH,MORTGAGE,6650,715-719,9,19955,1,10+ years
0,1,3600,715,36,debt_consolidation,19.07%,CO,RENT,1500,715-719,7,4298,0,< 1 year
0,1,1000,715,36,moving,17.15%,NY,RENT,6000,715-719,11,23572,1,3 years
0,1,9000,715,36,credit_card,18.93%,TX,RENT,3750,715-719,6,14576,0,< 1 year
0,1,13075,715,60,debt_consolidation,22.52%,OH,MORTGAGE,7291.67,715-719,14,27622,0,10+ years
0,1,1500,715,36,debt_consolidation,16.74%,WI,MORTGAGE,5166.67,715-719,13,7453,1,6 years
0,1,10000,715,36,debt_consolidation,20.27%,CT,RENT,6666.67,715-719,14,23061,0,5 years
0,1,12500,715,36,debt_consolidation,14.37%,TX,RENT,4154.17,715-719,9,10465,0,4 years
0,1,5000,715,36,moving,19.10%,MA,RENT,4200,715-719,7,1109,0,3 years
0,1,11100,715,36,credit_card,29.55%,NM,MORTGAGE,4000,715-719,10,13410,3,6 years
0,1,18000,715,36,debt_consolidation,11.81%,FL,RENT,5100,715-719,8,17139,0,1 year
0,1,7000,715,36,vacation,21.23%,CA,RENT,3000,715-719,12,10784,1,5 years
0,1,4325,715,36,credit_card,5.47%,FL,MORTGAGE,3691.67,715-719,9,5074,0,10+ years
0,1,9600,715,36,debt_consolidation,23.62%,CO,MORTGAGE,4389.92,715-719,10,2195,1,8 years
0,1,6000,715,36,credit_card,19.33%,IL,RENT,2100,715-719,8,2376,0,2 years
0,1,10000,715,36,credit_card,11.64%,VA,MORTGAGE,12083.33,715-719,14,38378,1,2 years
0,1,20000,715,36,debt_consolidation,8.84%,NY,RENT,7500,715-719,11,8848,0,10+ years
0,1,3500,715,36,other,15.54%,CA,MORTGAGE,6333,715-719,12,41602,0,10+ years
1,1,35000,720,60,debt_consolidation,7.45%,GA,MORTGAGE,10416.67,720-724,7,31414,0,8 years
1,1,15000,720,60,debt_consolidation,17.90%,PA,MORTGAGE,2748,720-724,14,7956,1,6 years
1,1,6250,720,36,debt_consolidation,28.61%,CT,RENT,1779.17,720-724,19,7455,1,3 years
1,1,35000,720,36,medical,12.20%,MA,MORTGAGE,14166.67,720-724,7,103354,0,8 years
1,1,20000,720,60,debt_consolidation,31.20%,NY,RENT,4166.67,720-724,9,8810,0,6 years
1,1,20000,720,36,credit_card,10.32%,TX,RENT,3750,720-724,6,15762,0,2 years
1,1,25000,720,36,debt_consolidation,18.81%,MA,RENT,6666.67,720-724,13,31890,1,1 year
1,1,25000,720,60,debt_consolidation,20.23%,PA,MORTGAGE,5416.67,720-724,13,21168,2,10+ years
1,1,22000,720,60,debt_consolidation,18.28%,MI,MORTGAGE,6083.33,720-724,9,20181,0,8 years
1,1,15875,720,60,debt_consolidation,22.10%,CA,RENT,3000,720-724,5,14289,2,2 years
1,1,25000,720,60,wedding,3.83%,NY,MORTGAGE,22916.67,720-724,13,34069,0,10+ years
1,1,5525,720,36,credit_card,21.03%,CA,MORTGAGE,6620,720-724,8,37573,2,10+ years
1,1,15000,720,60,debt_consolidation,8.08%,NC,MORTGAGE,4407,720-724,8,15818,1,n/a
1,1,15000,720,36,vacation,3.41%,NY,RENT,3166.67,720-724,5,3338,0,3 years
1,1,16750,720,36,credit_card,24.75%,FL,RENT,3750,720-724,6,28116,1,10+ years
1,1,30000,720,60,debt_consolidation,4.47%,CA,MORTGAGE,5833.33,720-724,7,9249,0,7 years
1,1,25450,720,60,credit_card,26.38%,NC,RENT,4416.67,720-724,13,31828,2,3 years
1,1,25000,720,60,debt_consolidation,27.56%,VA,MORTGAGE,8606.56,720-724,11,15210,3,5 years
1,1,10000,720,60,other,17.80%,IL,RENT,2500,720-724,8,3822,2,8 years
1,1,18800,720,60,debt_consolidation,30.96%,AL,RENT,5000,720-724,13,16397,0,8 years
1,1,20000,720,36,debt_consolidation,3.94%,IL,MORTGAGE,7238.92,720-724,6,11751,3,10+ years
1,1,35000,720,36,debt_consolidation,19.90%,FL,MORTGAGE,13933.33,720-724,18,24288,0,1 year
1,1,18000,720,36,wedding,7.89%,TX,MORTGAGE,5833.33,720-724,5,18505,1,3 years
1,1,20700,720,60,debt_consolidation,32.95%,CA,RENT,6250,720-724,20,22277,1,7 years
1,1,20000,720,60,debt_consolidation,15.68%,CA,RENT,7083.33,720-724,8,17270,0,5 years
1,1,26500,720,60,debt_consolidation,3.67%,WA,RENT,4416.67,720-724,3,7628,1,3 years
1,1,10750,720,36,other,26.14%,OH,RENT,2666.67,720-724,3,9800,0,8 years
1,1,25000,720,60,debt_consolidation,8.91%,VA,RENT,10833.33,720-724,11,35046,2,< 1 year
1,1,20000,720,60,debt_consolidation,17.76%,MN,MORTGAGE,4853.33,720-724,12,1207,0,8 years
1,1,13000,720,60,debt_consolidation,18.08%,WA,RENT,3302,720-724,5,15076,3,4 years
1,1,17000,720,36,debt_consolidation,15.33%,CO,MORTGAGE,10666.67,720-724,18,26539,1,10+ years
1,1,30000,720,60,debt_consolidation,21.20%,GA,MORTGAGE,6666.67,720-724,14,32854,2,10+ years
1,1,11200,720,60,debt_consolidation,11.73%,CA,MORTGAGE,3333.33,720-724,8,8747,0,10+ years
1,1,3625,720,36,small_business,21.75%,NY,MORTGAGE,6666.67,720-724,12,3226,5,2 years
1,1,4900,720,36,debt_consolidation,23.75%,CT,RENT,2240,720-724,5,17998,1,1 year
0,1,10000,720,36,debt_consolidation,26.09%,MA,RENT,2916.67,720-724,10,15957,0,10+ years
0,1,7200,720,36,debt_consolidation,7.98%,GA,RENT,5666.67,720-724,5,8783,0,3 years
0,1,12725,720,36,debt_consolidation,22.15%,TX,RENT,4416.67,720-724,23,4079,0,3 years
0,1,15000,720,36,small_business,16.15%,OH,MORTGAGE,7083.33,720-724,14,338,2,9 years
0,1,3000,720,36,debt_consolidation,21.82%,VA,OWN,1100,720-724,4,2413,0,n/a
0,1,16000,720,36,debt_consolidation,19.71%,CO,RENT,7083.33,720-724,11,6185,1,4 years
0,1,2500,720,36,major_purchase,10.08%,CA,RENT,4333.33,720-724,4,4922,0,3 years
0,1,6500,720,36,debt_consolidation,12.56%,AR,RENT,6750,720-724,17,33229,0,8 years
0,1,5000,720,36,wedding,16.44%,NC,MORTGAGE,2298.75,720-724,10,12346,0,10+ years
0,1,4000,720,36,small_business,13.16%,CA,MORTGAGE,5166.67,720-724,9,7171,2,3 years
0,1,6250,720,36,debt_consolidation,18.04%,FL,MORTGAGE,2400,720-724,5,14863,0,10+ years
0,1,24000,720,36,debt_consolidation,15.53%,OH,MORTGAGE,5416.67,720-724,11,17882,0,10+ years
0,1,14675,720,36,debt_consolidation,17.40%,NY,MORTGAGE,3166.67,720-724,7,22549,0,10+ years
0,1,20000,720,36,debt_consolidation,15.20%,CA,RENT,4583.33,720-724,15,16575,2,5 years
0,1,6000,720,36,debt_consolidation,12.05%,NJ,RENT,6000,720-724,14,25090,4,10+ years
0,1,3000,720,36,other,13.42%,NY,RENT,4500,720-724,9,2541,2,< 1 year
0,1,6075,720,36,debt_consolidation,28.25%,OR,RENT,1083.33,720-724,8,11539,0,n/a
0,1,10750,720,36,credit_card,11.91%,MA,MORTGAGE,4416.67,720-724,9,12619,1,2 years
0,1,15000,720,36,other,14.36%,CA,RENT,9083.33,720-724,11,26902,0,3 years
0,1,4800,720,36,debt_consolidation,19.07%,OH,RENT,1500,720-724,12,6813,3,< 1 year
0,1,18200,720,36,credit_card,7.95%,NY,RENT,4750,720-724,13,16184,2,3 years
0,1,20000,720,36,credit_card,21.61%,DC,MORTGAGE,8161.33,720-724,14,27904,1,8 years
0,1,6000,720,36,major_purchase,14.99%,IL,RENT,4416.67,720-724,10,2928,0,2 years
0,1,12000,720,36,other,19.02%,VA,RENT,5000,720-724,9,11779,0,1 year
0,1,13000,720,36,small_business,14.05%,CA,MORTGAGE,7666.67,720-724,8,9551,0,9 years
0,1,6250,720,36,debt_consolidation,8.45%,IL,RENT,1916.67,720-724,6,3295,0,1 year
0,1,13000,720,36,credit_card,15.46%,CA,RENT,2166.67,720-724,4,11101,0,3 years
0,1,7800,720,36,debt_consolidation,7.15%,CO,MORTGAGE,4000,720-724,6,11063,2,9 years
0,1,20000,720,36,debt_consolidation,14.95%,TX,MORTGAGE,10416.67,720-724,12,26179,2,1 year
0,1,25000,720,36,debt_consolidation,0.94%,HI,RENT,8533.33,720-724,9,28038,0,10+ years
0,1,12000,720,36,credit_card,9.46%,NC,MORTGAGE,12083.33,720-724,7,43299,2,3 years
0,1,6000,720,36,credit_card,2.51%,GA,RENT,7500,720-724,5,6394,0,2 years
0,1,21600,720,36,major_purchase,9.40%,CA,MORTGAGE,9000,720-724,16,43362,0,10+ years
0,1,8500,720,36,credit_card,13.67%,FL,RENT,4333.33,720-724,11,15284,0,4 years
0,1,2800,720,36,credit_card,17.16%,MA,RENT,3583.33,720-724,12,5182,0,2 years
0,1,8400,720,36,debt_consolidation,7.82%,LA,RENT,2083.33,720-724,7,4282,1,9 years
0,1,10000,720,36,moving,2.18%,CA,RENT,5500,720-724,3,5623,0,4 years
0,1,21200,720,36,debt_consolidation,25.23%,TX,MORTGAGE,7916.67,720-724,18,7252,0,1 year
0,1,9975,720,36,debt_consolidation,7.13%,OH,MORTGAGE,5000,720-724,17,9773,2,5 years
0,1,6500,720,36,debt_consolidation,8.57%,NJ,RENT,1750,720-724,8,9317,1,6 years
0,1,14000,720,36,debt_consolidation,24.53%,WA,RENT,3200,720-724,7,21214,1,5 years
0,1,12000,720,60,debt_consolidation,6.79%,CA,RENT,4166.67,720-724,11,5934,0,4 years
0,1,12000,720,36,moving,15.88%,VA,RENT,10250,720-724,15,46336,2,5 years
0,1,12000,720,36,home_improvement,8.05%,MA,MORTGAGE,6250,720-724,9,11626,0,< 1 year
0,1,1750,720,36,credit_card,8.02%,CA,RENT,1833.33,720-724,4,1838,0,2 years
0,1,5875,720,36,other,14.75%,NV,RENT,5416.67,720-724,15,2617,2,4 years
0,1,13600,720,36,debt_consolidation,10.94%,WA,RENT,10000,720-724,15,18028,0,10+ years
0,1,7000,720,36,debt_consolidation,12.61%,VA,MORTGAGE,6250,720-724,13,19848,0,10+ years
0,1,12000,720,36,other,16.15%,VA,MORTGAGE,11667,720-724,9,113671,0,4 years
0,1,12000,720,36,debt_consolidation,26.06%,GA,RENT,5833.33,720-724,15,24893,3,10+ years
0,1,7500,720,60,debt_consolidation,23.63%,NY,RENT,1820,720-724,13,4409,2,2 years
0,1,11700,720,36,home_improvement,5.63%,CA,MORTGAGE,3320.83,720-724,11,14301,0,10+ years
0,1,5375,720,36,debt_consolidation,29.48%,NC,RENT,3416.67,720-724,6,3007,2,< 1 year
0,1,11200,720,36,debt_consolidation,13.07%,GA,MORTGAGE,8500,720-724,9,5439,1,3 years
0,1,15000,720,36,credit_card,5.72%,CA,MORTGAGE,9166.67,720-724,13,14887,0,5 years
0,1,5000,720,36,home_improvement,27.06%,LA,MORTGAGE,3333.33,720-724,16,11746,0,8 years
0,1,7275,720,36,debt_consolidation,25.41%,CA,RENT,7000,720-724,13,8532,0,4 years
0,1,7000,720,36,home_improvement,14.69%,KY,MORTGAGE,5416.67,720-724,14,15272,1,3 years
0,1,4800,720,36,debt_consolidation,13.74%,CA,RENT,6333.33,720-724,6,1782,0,1 year
0,1,10000,720,36,credit_card,26.02%,MA,RENT,3750,720-724,8,6891,1,4 years
0,1,3000,720,36,major_purchase,17.58%,LA,RENT,3458.33,720-724,8,2999,0,1 year
0,1,8000,720,36,debt_consolidation,1.82%,CA,RENT,2800,720-724,5,2186,0,3 years
0,1,9600,720,36,debt_consolidation,8.62%,MA,RENT,3458.33,720-724,4,8915,0,10+ years
0,1,6000,720,36,debt_consolidation,6.61%,GA,RENT,2300,720-724,5,4006,1,2 years
